,G_loss,D_loss,S_loss,S_valid_acc
83,-0.17848795056343078,1.2875264942646027,1.999089103937149,39.7
84,-0.1642460584640503,1.2339972138404847,1.9895748525857926,39.5
85,-0.15747188925743102,1.1928494155406952,2.0002128541469575,42.1
86,-0.14410206079483032,1.1015564024448394,1.9734092891216277,42.699999999999996
87,-0.14407253861427308,1.1362824976444243,1.9871217519044877,42.5
88,-0.1562672734260559,1.1704397559165955,1.9795332551002502,44.5
89,-0.162845116853714,1.2167849898338319,1.9792102038860322,41.8
90,-0.14875664114952086,1.1196672976017,1.9524980545043946,42.5
91,-0.15319471955299377,1.1113259851932527,1.9779918164014816,43.3
92,-0.16262378692626953,1.1910924792289734,1.9527179956436158,43.2
93,-0.15600841045379638,1.164039182662964,1.977394300699234,42.9
94,-0.14682377576828004,1.0523769915103913,1.9374051481485366,46.9
95,-0.156216299533844,1.0963604688644408,1.985492867231369,44.2
96,-0.14571439027786254,1.0889665603637695,1.9601521015167236,44.3
97,-0.15029767155647278,1.086366194486618,1.9534633696079253,42.6
98,-0.17209963202476503,1.1863439738750459,1.979903769493103,43.7
99,-0.14463510513305664,1.0533497333526611,1.9521643221378326,45.800000000000004
100,-0.1605330765247345,1.1061694979667664,1.9790539473295212,42.5
101,-0.16014352440834045,1.1144961297512055,1.972739315032959,44.6
102,-0.1570366621017456,1.111867493391037,1.9846556723117827,46.1
103,-0.1528749167919159,1.0748706579208374,1.9679459750652313,39.5
104,-0.15802887082099915,1.1060554563999176,1.9800257474184035,42.9
105,-0.14453731179237367,1.0191309928894043,1.9569195568561555,44.3
106,-0.14141432642936708,1.038064867258072,1.965701201558113,44.9
107,-0.14137548804283143,0.9936637580394745,1.972118902206421,45.5
108,-0.1498461425304413,1.0399861693382264,1.9531658053398133,47.599999999999994
109,-0.15424444079399108,1.036634123325348,1.952290427684784,43.9
110,-0.15087865591049193,1.0681902945041657,1.928589978814125,45.2
111,-0.15665287375450135,1.0754706978797912,1.9624492794275283,46.800000000000004
112,-0.14232463240623475,1.01859011054039,1.9538439124822617,46.7
113,-0.15665245652198792,1.0584313511848449,1.9381500989198686,45.800000000000004
114,-0.14797837734222413,1.0075097858905793,1.9555471509695053,48.199999999999996
115,-0.14943467378616332,0.9955515921115875,1.9479798048734664,46.400000000000006
116,-0.14927951097488404,0.986244136095047,1.9427598714828491,45.9
117,-0.14132730960845946,0.960457581281662,1.9504619389772415,47.5
118,-0.13645101189613343,0.9598369598388672,1.9450929492712021,46.400000000000006
119,-0.15303409099578857,1.0146486937999726,1.9597113192081452,47.099999999999994
120,-0.17187578678131105,1.1059239029884338,1.9653272092342378,44.3
121,-0.16378939747810364,1.0631958961486816,1.958457288146019,47.8
122,-0.1459374964237213,0.9471393823623657,1.9255893588066102,45.5
123,-0.14290378093719483,0.9562045812606812,1.9379784256219863,42.4
124,-0.15805643200874328,0.9926837801933288,1.9683189272880555,45.300000000000004
125,-0.16163212358951567,1.0357145130634309,1.944770634174347,45.300000000000004
126,-0.1384376049041748,0.9163914978504181,1.9438560247421264,48.4
127,-0.13955518007278442,0.9210174918174744,1.9316162168979645,47.3
128,-0.14730825424194335,0.9470249712467194,1.9435579389333726,47.9
129,-0.1474584937095642,0.942334669828415,1.9363639861345292,48.199999999999996
130,-0.15646788477897644,0.9482365310192108,1.9391372144222259,48.1
131,-0.1522498071193695,0.9504537999629974,1.9502000093460083,45.4
132,-0.17360453605651854,1.0442314743995667,1.9595233350992203,46.1
133,-0.14855762720108032,0.8975554466247558,1.9418266385793685,50.0
134,-0.14977638125419618,0.9106236398220062,1.9349275648593902,48.6
135,-0.1521216869354248,0.9516029536724091,1.9388890981674194,45.7
136,-0.13927702307701112,0.878703647851944,1.9140681594610214,50.4
137,-0.1492956519126892,0.9218036711215973,1.9327109277248382,47.8
138,-0.15246114134788513,0.9340226650238037,1.9222989201545715,47.5
139,-0.15039802789688111,0.9202123522758484,1.9273496121168137,48.699999999999996
140,-0.15287238955497742,0.929505318403244,1.9326834797859191,48.1
141,-0.14969162344932557,0.8855004072189331,1.909289288520813,49.7
142,-0.14377453923225403,0.8711209654808044,1.9332912683486938,46.0
143,-0.15432267189025878,0.8827827453613282,1.9441929072141648,48.6
144,-0.1729959189891815,0.976696115732193,1.9283207029104232,51.300000000000004
145,-0.1515805244445801,0.8722475707530976,1.9357089877128602,45.7
146,-0.14861530661582947,0.8876366198062897,1.9331091672182084,46.0
147,-0.13709623813629152,0.818052351474762,1.9436022162437439,48.6
148,-0.15487898588180543,0.8889790356159211,1.9441552311182022,49.3
149,-0.14556728601455687,0.8474217355251312,1.9304802864789963,48.8
150,-0.14512611031532288,0.8584073662757874,1.9366782397031783,50.4
151,-0.15528973937034607,0.8936906576156616,1.946378943324089,49.9
152,-0.1666840970516205,0.9340800940990448,1.9559501141309739,53.400000000000006
153,-0.15025103092193604,0.8706415295600891,1.9280876845121384,49.7
154,-0.14047434329986572,0.8258063197135925,1.9265510797500611,50.7
155,-0.15178918242454528,0.8346347689628602,1.9201209604740144,47.5
156,-0.13863952755928038,0.8103424787521363,1.9312218874692917,49.2
157,-0.149128520488739,0.8357742547988891,1.9358276337385179,50.3
158,-0.13708603978157044,0.8022899806499482,1.9280084162950515,51.6
159,-0.14823626279830932,0.8481305003166199,1.9270265966653823,49.9
160,-0.13919321298599244,0.8069189608097076,1.9446137428283692,48.0
161,-0.14667484760284424,0.8275247991085053,1.9338486194610596,52.6
162,-0.14701613783836365,0.8186701595783233,1.925242081284523,51.5
163,-0.14166565537452697,0.8148849308490753,1.9208894938230514,51.4
164,-0.1471540153026581,0.8081816017627717,1.9166283935308457,50.9
165,-0.14382190108299256,0.8097792804241181,1.9135221481323241,51.1
166,-0.14912570714950563,0.8552005648612976,1.945781722664833,50.1
167,-0.15245593786239625,0.8357095777988434,1.928480064868927,46.9
168,-0.14900593161582948,0.8151607036590576,1.922716310620308,52.0
169,-0.1463841199874878,0.767989993095398,1.9175799369812012,53.900000000000006
170,-0.14572081267833709,0.786531400680542,1.9136878579854966,53.0
171,-0.12475168704986572,0.7170688927173614,1.9155363261699676,52.0
172,-0.1310301125049591,0.7174287796020508,1.9071602255105973,51.800000000000004
173,-0.13743020296096803,0.7494210779666901,1.9074460417032242,51.7
174,-0.13939406275749205,0.7513320028781891,1.9021187216043471,52.7
175,-0.13346500992774962,0.7389094591140747,1.8992304712533952,52.0
176,-0.13040146827697754,0.7288503408432007,1.9146968394517898,52.2
177,-0.13906955122947692,0.7487423717975616,1.900793468952179,55.300000000000004
178,-0.1375113308429718,0.7376412212848663,1.9105329483747482,51.4
179,-0.13580458164215087,0.7031017541885376,1.9128618359565734,53.300000000000004
180,-0.13953272700309755,0.7343536436557769,1.9231935739517212,49.4
181,-0.13650927543640137,0.7171614527702331,1.9302774012088775,50.7
182,-0.15208230316638946,0.7902768373489379,1.9039555549621583,51.6
183,-0.16600095927715303,0.8108071088790894,1.9299063622951507,53.6
184,-0.1451144903898239,0.7808592438697814,1.9078575372695923,53.6
185,-0.134334933757782,0.723922324180603,1.913939294219017,52.6
186,-0.13522390127182007,0.7121602237224579,1.9095815271139145,50.7
187,-0.13598710894584656,0.7133334934711456,1.9331450402736663,49.1
188,-0.13860288262367249,0.7136866092681885,1.9308803409337998,49.0
189,-0.13823050260543823,0.7380696833133698,1.9213704496622086,51.7
190,-0.1457074761390686,0.7313529431819916,1.9277885884046555,49.6
191,-0.21066904962062835,0.9363643169403076,1.9352448612451554,53.800000000000004
192,-0.11931993961334228,0.6672699332237244,1.913227489590645,48.199999999999996
193,-0.1307784855365753,0.6769432783126831,1.9253253430128097,50.0
194,-0.14152103066444396,0.7080015301704407,1.9066899180412293,52.1
195,-0.13064294457435607,0.6704935133457184,1.9026016354560853,54.400000000000006
196,-0.1324371099472046,0.6715583860874176,1.921357348561287,48.8
197,-0.15460705161094665,0.7691414892673493,1.9307016342878343,54.0
198,-0.1410160779953003,0.7012038767337799,1.9223623901605607,53.800000000000004
199,-0.1374569296836853,0.6937890946865082,1.9215122371912003,50.9
200,-0.14368075728416443,0.6879652500152588,1.9157640308141708,50.5
201,-0.1404251754283905,0.6903355479240417,1.9182406306266784,52.300000000000004
202,-0.12264313101768494,0.6400195240974427,1.9189347833395005,53.800000000000004
203,-0.13541676998138427,0.6741536855697632,1.912238597869873,55.400000000000006
204,-0.14963163435459137,0.70741406083107,1.9205763965845108,52.7
205,-0.13443734049797057,0.6685917675495148,1.9121149450540542,51.5
206,-0.1313382565975189,0.6636876285076141,1.9096294790506363,50.9
207,-0.1459084451198578,0.6839210569858551,1.9180584758520127,53.7
208,-0.15370193123817444,0.7085753679275513,1.91428385078907,53.2
209,-0.1337727963924408,0.649357944726944,1.9091018319129944,55.2
210,-0.13517930507659912,0.6425795495510102,1.9110852599143981,54.7
211,-0.1638266086578369,0.7400255620479583,1.9412802159786224,52.6
212,-0.14746713042259216,0.6851880073547363,1.9190440356731415,52.800000000000004
213,-0.1386371970176697,0.6537298679351806,1.930648100376129,56.2
214,-0.1383504331111908,0.6432712495326995,1.9169707715511322,52.5
215,-0.1399633228778839,0.6413152873516083,1.9312102615833282,48.8
216,-0.13950840830802919,0.6322808802127838,1.9124219357967376,55.60000000000001
217,-0.14322396516799926,0.6445769429206848,1.916536659002304,51.800000000000004
218,-0.14799438118934632,0.6607334017753601,1.9072015106678009,56.00000000000001
219,-0.14722182154655455,0.6647212922573089,1.9172773152589797,53.6
220,-0.1413637340068817,0.6448195517063141,1.918672427535057,56.8
221,-0.1318225681781769,0.6015342354774476,1.899564838409424,55.00000000000001
222,-0.13210931420326233,0.612191504240036,1.9159379094839095,54.2
223,-0.15055688023567199,0.6828531622886658,1.9110444277524947,53.6
224,-0.13817617893218995,0.6312585830688476,1.9059119075536728,52.5
225,-0.13708879947662353,0.6296731173992157,1.8921568006277085,54.2
226,-0.15669108927249908,0.6846024990081787,1.89889152944088,53.400000000000006
227,-0.14754220247268676,0.6446936428546906,1.9142687052488327,53.2
228,-0.1305358052253723,0.5688313603401184,1.9031852215528489,54.400000000000006
229,-0.1388253688812256,0.599626648426056,1.9062580674886704,52.6
230,-0.15280277132987977,0.6992191314697266,1.9163354754447937,54.0
231,-0.140325927734375,0.6037678480148315,1.9040541440248488,52.300000000000004
232,-0.1392220139503479,0.6031498491764069,1.931367915868759,52.7
233,-0.14431606531143187,0.6020442545413971,1.9185506850481033,54.900000000000006
234,-0.13256553411483765,0.5539538621902466,1.899897465109825,52.900000000000006
235,-0.12505298852920532,0.5521150827407837,1.9202682018280028,54.2
236,-0.1396178424358368,0.5932422518730164,1.9161138027906417,56.49999999999999
237,-0.14201191067695618,0.6047210395336151,1.907145980000496,55.50000000000001
238,-0.13202397227287294,0.5674851775169373,1.8990317195653916,55.00000000000001
239,-0.13037512302398682,0.5526205897331238,1.923995953798294,52.800000000000004
240,-0.13495490550994874,0.5692481398582458,1.9207382410764695,54.900000000000006
241,-0.1303362488746643,0.5782977998256683,1.9109362244606019,53.800000000000004
242,-0.1315913677215576,0.5475271224975586,1.9015007823705674,54.2
243,-0.1444531798362732,0.6325725197792054,1.9104953318834306,53.0
244,-0.14017857909202575,0.5558945953845977,1.9045424997806548,53.5
245,-0.12987846732139588,0.5563718318939209,1.9020139455795289,54.6
246,-0.13413301706314087,0.5580052018165589,1.9092298805713654,55.2
247,-0.14258732199668883,0.5667976438999176,1.9136116236448288,53.900000000000006
248,-0.19579507708549498,0.747035127878189,1.9123936772346497,52.1
249,-0.13599056005477905,0.576126629114151,1.9050945430994033,54.6
250,-0.1281393587589264,0.5426526606082916,1.8962528377771377,56.699999999999996
251,-0.12304900884628296,0.5214827299118042,1.900696188211441,55.50000000000001
252,-0.13215392231941223,0.523221343755722,1.8848924785852432,56.00000000000001
253,-0.13415892720222472,0.5352838695049286,1.893264177441597,53.5
254,-0.1555778205394745,0.6403821885585785,1.9122645109891891,56.599999999999994
255,-0.13168070316314698,0.5377956569194794,1.8981067657470703,54.300000000000004
256,-0.1365416169166565,0.5368382632732391,1.8917116791009903,55.800000000000004
257,-0.1371262013912201,0.5243822991847992,1.903603133559227,56.8
258,-0.14269662499427796,0.5563336253166199,1.908009347319603,53.2
259,-0.14406737089157104,0.5567163705825806,1.927072948217392,52.400000000000006
260,-0.13550635576248168,0.5479714632034302,1.9099092543125153,55.300000000000004
261,-0.14179062843322754,0.5328796923160553,1.9046267598867417,55.900000000000006
262,-0.1389275908470154,0.5290202736854553,1.910957285761833,53.800000000000004
263,-0.13383932709693908,0.5361993730068206,1.8981306850910187,54.50000000000001
264,-0.12751221656799316,0.5096217274665833,1.8960645109415055,55.60000000000001
265,-0.12921122312545777,0.5084867715835572,1.8994448632001877,54.50000000000001
266,-0.12640652060508728,0.48615633249282836,1.8973737001419066,54.800000000000004
267,-0.13361241221427916,0.5127049028873444,1.8897129625082016,55.300000000000004
268,-0.14902278184890747,0.5781247854232788,1.8952871322631837,57.199999999999996
269,-0.13821061253547667,0.5194699764251709,1.9082932978868485,55.1
270,-0.14354706406593323,0.5499801754951477,1.9112273722887039,53.300000000000004
271,-0.12455160021781922,0.47063509225845335,1.902482882142067,57.8
272,-0.1281103312969208,0.4932151913642883,1.9082015603780746,55.50000000000001
273,-0.13248528838157653,0.4933042168617249,1.9123452365398408,56.39999999999999
274,-0.12828603982925416,0.4795286238193512,1.9020318180322646,55.00000000000001
275,-0.135111403465271,0.5086535274982452,1.9163565814495087,56.3
276,-0.13921412229537963,0.5043444156646728,1.9077785104513167,55.1
277,-0.13591166138648986,0.4942454516887665,1.9155977547168732,55.60000000000001
278,-0.13593218922615052,0.4971958577632904,1.9053934216499329,53.0
279,-0.13021318912506102,0.5020654976367951,1.914626371860504,54.50000000000001
280,-0.13396082520484925,0.487259304523468,1.9164202004671096,56.3
281,-0.12822268009185792,0.4639741361141205,1.910116222500801,55.60000000000001
282,-0.13412832617759704,0.4805380582809448,1.8980189234018325,53.300000000000004
283,-0.1362384557723999,0.5032435119152069,1.9089229315519334,56.99999999999999
284,-0.12994425892829894,0.46273696422576904,1.8973817229270935,57.199999999999996
285,-0.17658351063728334,0.6139036297798157,1.9174362123012543,55.00000000000001
286,-0.16138217747211456,0.5964303374290466,1.9122262567281723,56.10000000000001
287,-0.12834826707839966,0.4581587493419647,1.9056395918130875,55.1
288,-0.1232006311416626,0.44356423020362856,1.8891698211431502,56.699999999999996
289,-0.13748899698257447,0.4963382244110107,1.9143395453691483,55.60000000000001
290,-0.13644484281539918,0.45368080139160155,1.9017812132835388,54.50000000000001
291,-0.14258037209510804,0.5132050752639771,1.9090905129909514,54.7
292,-0.13936982154846192,0.4812264919281006,1.8860862374305725,55.2
293,-0.13478156924247742,0.45642614364624023,1.910403659939766,56.89999999999999
294,-0.13703964352607728,0.48723589181900023,1.9136213332414627,55.300000000000004
295,-0.13530036807060242,0.45768500566482545,1.9046998411417007,57.4
296,-0.14820568561553954,0.5295940697193146,1.9030249565839767,57.8
297,-0.13316656947135924,0.45508100986480715,1.9139921545982361,56.10000000000001
298,-0.13461708426475524,0.4693885803222656,1.915287685394287,54.300000000000004
299,-0.13221569061279298,0.4288141310214996,1.9024264097213746,57.99999999999999
300,-0.13449927568435668,0.45805092453956603,1.9097640454769134,58.699999999999996
301,-0.13947771787643432,0.4767313480377197,1.9187488496303557,57.699999999999996
302,-0.14946812391281128,0.5035669088363648,1.9031627297401428,53.300000000000004
303,-0.1350197672843933,0.44395673274993896,1.8878102838993072,57.4
304,-0.13039824962615967,0.4294787585735321,1.9169903159141541,56.49999999999999
305,-0.12840790152549744,0.4228711903095245,1.9049045771360398,55.300000000000004
306,-0.13427284955978394,0.45084694027900696,1.9123428255319594,56.89999999999999
307,-0.14027441740036012,0.4568233609199524,1.9181640028953553,57.099999999999994
308,-0.17905952632427216,0.5911199033260346,1.914069002866745,56.39999999999999
309,-0.11842484474182129,0.39871065616607665,1.904566702246666,54.300000000000004
310,-0.12681750655174256,0.4166542232036591,1.9003103971481323,56.8
311,-0.12713385820388795,0.4140484154224396,1.9048476606607436,56.10000000000001
312,-0.13501502871513366,0.4427919268608093,1.890559732913971,56.599999999999994
313,-0.12733256816864014,0.40764143466949465,1.9075711488723754,54.50000000000001
314,-0.13069231510162355,0.41789257526397705,1.9124067008495331,55.50000000000001
315,-0.12996284961700438,0.41202808618545533,1.87919063270092,57.3
316,-0.13205997943878173,0.4121000051498413,1.9001912653446198,57.4
317,-0.1383795201778412,0.43166354298591614,1.9199093520641326,56.49999999999999
318,-0.13845009803771974,0.46821250915527346,1.902904450893402,59.9
319,-0.1371167242527008,0.4311642050743103,1.8948725163936615,56.3
320,-0.1348355770111084,0.42264350056648253,1.9097353309392928,57.099999999999994
321,-0.13941942453384398,0.4397605299949646,1.890352925658226,60.0
322,-0.15606734156608582,0.5002980709075928,1.890199214220047,54.0
323,-0.13993390798568725,0.4384202122688293,1.8983126908540726,55.7
324,-0.13164073824882508,0.405753618478775,1.889599335193634,56.2
325,-0.13499900698661804,0.4086014091968536,1.890015298128128,58.3
326,-0.1291313052177429,0.40340585112571714,1.8786474615335464,59.099999999999994
327,-0.13596124053001404,0.41746140122413633,1.895977607369423,57.099999999999994
328,-0.14903831481933594,0.44718592762947085,1.8934721767902374,57.99999999999999
329,-0.12585148215293884,0.3725064814090729,1.8874072879552841,58.9
330,-0.13260369300842284,0.40637115240097044,1.9078254908323289,59.5
331,-0.1301678478717804,0.3967288613319397,1.892080220580101,59.0
332,-0.1392669677734375,0.43046596050262453,1.884283408522606,57.8
333,-0.15030114650726317,0.46038660407066345,1.9074654221534728,57.599999999999994
334,-0.12944232821464538,0.38927988409996034,1.884522932767868,57.99999999999999
335,-0.12426421046257019,0.3611325085163116,1.8819612085819244,55.60000000000001
336,-0.13408007621765136,0.4050482511520386,1.90652996301651,58.8
337,-0.14045371413230895,0.3932544469833374,1.9142680674791337,55.60000000000001
338,-0.13669718503952027,0.420477020740509,1.9092732489109039,57.8
339,-0.12092797756195069,0.360668820142746,1.8951294630765916,55.900000000000006
340,-0.12943792343139648,0.3754665493965149,1.8915658265352249,55.800000000000004
341,-0.12981792092323302,0.36808775663375853,1.9003353744745255,56.99999999999999
342,-0.128645122051239,0.34627551436424253,1.8968892961740493,55.800000000000004
343,-0.12876599431037902,0.36841118335723877,1.8992192208766938,56.49999999999999
344,-0.1430026888847351,0.41613198518753053,1.8952585190534592,57.8
345,-0.14457464218139648,0.4362421691417694,1.8960179954767227,58.199999999999996
346,-0.13269999623298645,0.3651585876941681,1.897837010025978,56.8
347,-0.12573543787002564,0.35938982367515565,1.8915748476982117,55.900000000000006
348,-0.1250404179096222,0.3487031877040863,1.8752163112163545,58.099999999999994
349,-0.13255295753479004,0.3639302909374237,1.8871250241994857,55.1
350,-0.13437557220458984,0.384952986240387,1.905067640542984,58.8
351,-0.14216480851173402,0.3985807478427887,1.9065503776073456,58.099999999999994
352,-0.14053072929382324,0.410019588470459,1.9147788763046265,55.800000000000004
353,-0.1351476013660431,0.3826176464557648,1.9059384971857072,57.199999999999996
354,-0.1323422372341156,0.36706995964050293,1.9001712411642075,56.39999999999999
355,-0.13160305023193358,0.36885592341423035,1.9014001339673996,56.99999999999999
356,-0.31713009178638457,0.9050205707550049,1.9503526896238328,58.3
357,-0.12817042469978332,0.36837133169174197,1.9052412658929825,57.099999999999994
358,-0.11975822448730469,0.32895557284355165,1.8745514690876006,58.8
359,-0.12723668813705444,0.35466307401657104,1.8875148266553878,56.599999999999994
360,-0.1323589563369751,0.35010871291160583,1.898736384510994,57.8
361,-0.13722383975982666,0.3636392176151276,1.9046976864337921,56.3
362,-0.12993689775466918,0.3550560474395752,1.8986568987369536,58.199999999999996
363,-0.13791383504867555,0.34440534710884096,1.907171568274498,57.199999999999996
364,-0.11621893644332885,0.31700995564460754,1.8931703239679336,56.699999999999996
365,-0.11632224321365356,0.31039597988128664,1.8915805637836456,57.699999999999996
366,-0.12710479497909546,0.35589662194252014,1.8815900892019273,57.3
367,-0.12431160211563111,0.32551751136779783,1.8826490610837936,57.099999999999994
368,-0.12973167896270751,0.3546594619750977,1.9216177493333817,56.599999999999994
369,-0.13109132051467895,0.35766932368278503,1.8805706262588502,58.9
370,-0.1311719834804535,0.3537020742893219,1.8919854164123535,58.9
371,-0.13708481192588806,0.3587259232997894,1.8927581012248993,57.3
372,-0.12477144598960876,0.3292281568050385,1.8957488387823105,57.4
373,-0.13179103136062623,0.3283901631832123,1.8964438319206238,59.9
374,-0.1210114061832428,0.314947110414505,1.8919494897127151,56.2
375,-0.12629894614219667,0.327474969625473,1.914145502448082,57.699999999999996
376,-0.13140376210212706,0.3454054415225983,1.9109943151473998,55.7
377,-0.12915597558021547,0.3433002233505249,1.9033444225788116,58.8
378,-0.12189322710037231,0.3024264991283417,1.9031382590532302,60.0
379,-0.12897149324417115,0.3262327790260315,1.887642714381218,55.300000000000004
380,-0.13638367056846618,0.3574150145053864,1.9006456196308137,55.00000000000001
381,-0.13706275224685668,0.3461963772773743,1.892422553896904,58.099999999999994
382,-0.16478457152843476,0.4501549959182739,1.8918133318424224,59.199999999999996
383,-0.12618243098258972,0.3205700933933258,1.8844119787216187,57.9
384,-0.1379927694797516,0.37874768376350404,1.9078568667173386,57.49999999999999
385,-0.12357555031776428,0.3134201765060425,1.8968959778547287,58.9
386,-0.11995578408241273,0.2989583909511566,1.8726511389017104,59.4
387,-0.13576484918594361,0.35819018483161924,1.8905354261398315,59.5
388,-0.1263623893260956,0.31704854369163515,1.8754161864519119,58.099999999999994
389,-0.12772014737129211,0.31148993968963623,1.89507814347744,60.4
390,-0.1396479845046997,0.35088626742362977,1.8895454198122024,59.0
391,-0.12743107080459595,0.30784934759140015,1.8857342094182967,58.4
392,-0.13849930167198182,0.35291585326194763,1.8973692536354065,58.599999999999994
393,-0.15416515469551087,0.41022140383720396,1.8975926160812377,59.099999999999994
394,-0.12619986534118652,0.29268614053726194,1.893139687180519,57.4
395,-0.12307931184768676,0.2914930164813995,1.905274423956871,58.099999999999994
396,-0.12495590448379516,0.32136210799217224,1.8941342800855636,57.8
