,train_loss,valid_acc
0,0.6246758856810629,67.5
1,0.5484851520508528,66.8
2,0.47386897369287906,67.9
3,0.436394411418587,70.8
4,0.39938286929391326,66.60000000000001
5,0.3302272952860221,69.0
6,0.3095043212175369,69.3
7,0.28129300866276025,68.8
8,0.2664330840809271,70.19999999999999
9,0.23150576264597475,68.2
10,0.2045526846544817,68.0
11,0.1907423187047243,67.9
12,0.1718344126245938,69.69999999999999
